shop,shop_id,item_id,product_name,current_price,original_price,discount_percent,rating,rating_count,sold_count,monthly_sold,liked_count,brand,product_url,product_name_clean,sold_count_num,monthly_sold_num,shop_clean,product_type,product_name_norm,storage_options,canonical_product_name,canonical_product_id,absa_weighted_sum,absa_weight_sum,total_aspect_mentions,avg_positive_rate,avg_negative_rate,avg_neutral_rate,absa_score_raw,absa_score,BATTERY_positive_rate,CAMERA_positive_rate,DESIGN_positive_rate,FEATURES_positive_rate,GENERAL_positive_rate,PERFORMANCE_positive_rate,PRICE_positive_rate,SCREEN_positive_rate,SERANDACC_positive_rate,STORAGE_positive_rate,BATTERY_negative_rate,CAMERA_negative_rate,DESIGN_negative_rate,FEATURES_negative_rate,GENERAL_negative_rate,PERFORMANCE_negative_rate,PRICE_negative_rate,SCREEN_negative_rate,SERANDACC_negative_rate,STORAGE_negative_rate,BATTERY_neutral_rate,CAMERA_neutral_rate,DESIGN_neutral_rate,FEATURES_neutral_rate,GENERAL_neutral_rate,PERFORMANCE_neutral_rate,PRICE_neutral_rate,SCREEN_neutral_rate,SERANDACC_neutral_rate,STORAGE_neutral_rate,BATTERY_total_mentions,CAMERA_total_mentions,DESIGN_total_mentions,FEATURES_total_mentions,GENERAL_total_mentions,PERFORMANCE_total_mentions,PRICE_total_mentions,SCREEN_total_mentions,SERANDACC_total_mentions,STORAGE_total_mentions,price_score,rating_score,sold_score,review_confidence_score,absa_score_norm,buy_score_100,recommendation_label,rank
tecno_official_store,442733715,47008744453,Điện thoại TECNO SPARK Go 3 (4+4)GB/64GB - Pin 5000mAh | Freelink 2.0 | IP64 | TECNO AI | Màn hình 6.75” 120Hz,3590000.0,3990000.0,10,0.0,0.0,2 sold,2 Sold/Month,28,TECNO,https://shopee.vn/product/442733715/47008744453,điện thoại tecno spark go 3 4+4 gb/64gb - pin 5000mah freelink 2.0 ip64 tecno ai màn hình 6.75 120hz,2,2,tecno_official_store,phone,tecno spark go 3 4gb 4gb 64gb pin 5000mah freelink 2.0 ip64 tecno ai màn hình 6.75 inch 120hz,64gb,tecno spark go 3 64gb,219,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09985463141533105,0.0,0.5,41.49781947122997,Cần cân nhắc,272
samsung_official_store,65589552,46704741790,[Livestream] Combo Độc Quyền: Điện Thoại Samsung Galaxy S25 FE 128GB + Tai Nghe Samsung Galaxy Buds Core,17990000.0,17990000.0,0,4.869565217391305,0.0,93 sold,24 Sold/Month,131,SAMSUNG,https://shopee.vn/product/65589552/46704741790,livestream combo độc quyền: điện thoại samsung galaxy s25 fe 128gb + tai nghe samsung galaxy buds core,93,24,samsung_official_store,phone,samsung galaxy s25 fe 128gb + tai nghe samsung galaxy buds core,128gb,samsung galaxy s25 fe 128gb,186,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739130434782609,0.4129473432750042,0.0,0.5,40.67247101869028,Cần cân nhắc,273
minhtuanmobile.official,487028617,54160601676,Tai nghe chụp tai Sony WH-CH520,1420000.0,1420000.0,0,0.0,0.0,,,0,sony,https://shopee.vn/product/487028617/54160601676,tai nghe chụp tai sony wh-ch520,0,0,minhtuanmobile.official,earphone_speaker,tai nghe chụp tai sony wh ch520,,tai nghe chụp tai sony wh,206,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,40.0,Cần cân nhắc,274
sốshopdunk_official_store,288286284,57309207376,Máy Tính Bảng Xiaomi Redmi Pad 2 Wi-Fi | 4GB 128GB | Bảo Hành Chính Hãng 18 Tháng,4700000.0,7990000.0,41,0.0,0.0,,,1,Xiaomi,https://shopee.vn/product/288286284/57309207376,máy tính bảng xiaomi redmi pad 2 wi-fi 4gb 128gb bảo hành chính hãng 18 tháng,0,0,shopdunk_official_store,tablet,xiaomi redmi pad 2 wi fi 4gb 128gb,128gb,redmi pad 2 wi fi 128gb,167,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,40.0,Cần cân nhắc,275
oppo_official_store_vn,25452983,46959973790,"[LS] Điện thoại OPPO A6 Pro 4G (8GB/128GB) có NFC, nhân bản ứng dụng, AI Camera - Bảo hành 24 tháng",8290000.0,8290000.0,0,5.0,0.0,16 sold,13 Sold/Month,4,OPPO,https://shopee.vn/product/25452983/46959973790,"ls điện thoại oppo a6 pro 4g 8gb/128gb có nfc, nhân bản ứng dụng, ai camera - bảo hành 24 tháng",16,13,oppo_official_store_vn,phone,oppo a6 pro 4g 8gb 128gb có nfc nhân bản ứng dụng ai camera,128gb,oppo a6 pro 128gb,127,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2575153009936864,0.0,0.5,38.86272951490529,Cần cân nhắc,276
huawei_flagship_store,93963889,47006968074,Bút cảm ứng Huawei M-Pencil Pro,3290000.0,3290000.0,0,5.0,0.0,15 sold,1 Sold/Month,12,HUAWEI,https://shopee.vn/product/93963889/47006968074,bút cảm ứng huawei m-pencil pro,15,1,huawei_flagship_store,charger_cable_accessory,bút cảm ứng huawei m pencil pro,,bút cảm ứng huawei m pencil,39,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25200503196737406,0.0,0.5,38.78007547951061,Cần cân nhắc,277
shopdunk_official_store,288286284,48309230047,Máy Tính Bảng Xiaomi Redmi Pad 2 Wi-Fi | 6GB 128GB | Bảo Hành Chính Hãng 18 Tháng,5190000.0,8990000.0,42,5.0,0.0,10 sold,8 Sold/Month,11,Xiaomi,https://shopee.vn/product/288286284/48309230047,máy tính bảng xiaomi redmi pad 2 wi-fi 6gb 128gb bảo hành chính hãng 18 tháng,10,8,shopdunk_official_store,tablet,xiaomi redmi pad 2 wi fi 6gb 128gb,128gb,redmi pad 2 wi fi 128gb,167,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2179485439109092,0.0,0.5,38.26922815866364,Cần cân nhắc,278
samsung_official_store,65589552,28378707193,"Máy Giặt Samsung Bespoke AI Cửa Trên 15 kg WA80F15S5CSV - AI Wash cảm biến bảo vệ vải, màu Xám",12990000.0,12990000.0,0,4.416666666666667,0.0,51 sold,6 Sold/Month,84,SAMSUNG,https://shopee.vn/product/65589552/28378707193,"máy giặt samsung bespoke ai cửa trên 15 kg wa80f15s5csv - ai wash cảm biến bảo vệ vải, màu xám",51,6,samsung_official_store,home_appliance,máy giặt samsung bespoke ai cửa trên 15 kg wa80f15s5csv ai wash cảm biến bảo vệ vải màu xám,,máy giặt samsung bespoke ai cửa,116,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333334,0.35913487334955874,0.0,0.5,38.05368976691005,Cần cân nhắc,279
tecno_official_store,442733715,43525430486,[Ưu Đãi Livestream] Điện thoại gaming Tecno Pova 6 (8+8)GB/256GB I 6000mAh + 70W I AMOLED 120Hz I 108MP,7090000.0,7090000.0,0,5.0,0.0,6 sold,2 Sold/Month,11,TECNO,https://shopee.vn/product/442733715/43525430486,ưu đãi livestream điện thoại gaming tecno pova 6 8+8 gb/256gb i 6000mah + 70w i amoled 120hz i 108mp,6,2,tecno_official_store,phone,gaming tecno pova 6 8gb 8gb 256gb i 6000mah + 70w i amoled 120hz i 108mp,256gb,tecno pova 6 256gb,211,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17686689171922287,0.0,0.5,37.653003375788344,Cần cân nhắc,280
didongviet.official,23793258,52007038782,"[DDV x Hannah] Điện thoại Samsung Galaxy A36 5G 8GB | 128GB, 6.7"" - Chip Snapdragon 6 Gen 3 - 5000mAh, BH 2 năm",8975000.0,8990000.0,0,5.0,0.0,5 sold,2 Sold/Month,3,SAMSUNG,https://shopee.vn/product/23793258/52007038782,"ddv x hannah điện thoại samsung galaxy a36 5g 8gb 128gb, 6.7 - chip snapdragon 6 gen 3 - 5000mah, bh 2 năm",5,2,didongviet.official,phone,samsung galaxy a36 5g 8gb 128gb 6.7 inch chip snapdragon 6 gen 3 5000mah,128gb,samsung galaxy a36 5g 128gb,181,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16285588940717455,0.0,0.5,37.44283834110762,Cần cân nhắc,281
vivo_vietnam,525869765,45807671374,Điện thoại vivo V70 (12GB/256GB) - Đồng chế tác cùng ZEISS - Bảo hành 12 tháng,19990000.0,19990000.0,0,5.0,0.0,4 sold,2 Sold/Month,50,Vivo,https://shopee.vn/product/525869765/45807671374,điện thoại vivo v70 12gb/256gb - đồng chế tác cùng zeiss - bảo hành 12 tháng,4,2,vivo_vietnam,phone,vivo v70 12gb 256gb đồng chế tác cùng zeiss,256gb,vivo v70 256gb,228,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14628439094450843,0.0,0.5,37.194265864167626,Cần cân nhắc,282
viettel_store_aar,308461157,27030645102,Phụ kiện Magic Keyboard 13 (M3) Chính hãng,9390000.0,9390000.0,0,0.0,0.0,8 sold,2 Sold/Month,4,Apple,https://shopee.vn/product/308461157/27030645102,phụ kiện magic keyboard 13 m3 chính hãng,8,2,viettel_store_aar,charger_cable_accessory,magic keyboard 13 m3,,magic keyboard 13,109,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1997092628306621,0.0,0.5,30.495638942459934,Cần cân nhắc,283
shopdunk_official_store,288286284,44128941432,Pin Sạc Dự Phòng Belkin BOOSTCHARGE 20.000mAh – Sạc Nhanh 30W PD – màu trắng,890000.0,1700000.0,48,0.0,0.0,5 sold,1 Sold/Month,8,Belkin,https://shopee.vn/product/288286284/44128941432,pin sạc dự phòng belkin boostcharge 20.000mah sạc nhanh 30w pd màu trắng,5,1,shopdunk_official_store,charger_cable_accessory,pin sạc dự phòng belkin boostcharge 20.000mah 30w pd màu trắng,,belkin boostcharge 20,35,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16285588940717455,0.0,0.5,29.94283834110762,Cần cân nhắc,284
shopdunk_official_store,288286284,54009195507,Điện Thoại Xiaomi Redmi 15 5G | 8GB 256GB | Bảo Hành Chính Hãng 18 Tháng,5449000.0,8990000.0,39,0.0,0.0,4 sold,3 Sold/Month,0,Xiaomi,https://shopee.vn/product/288286284/54009195507,điện thoại xiaomi redmi 15 5g 8gb 256gb bảo hành chính hãng 18 tháng,4,3,shopdunk_official_store,phone,xiaomi redmi 15 5g 8gb 256gb,256gb,xiaomi redmi 15 5g 8gb 256gb 256gb,247,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.14628439094450843,0.0,0.5,29.69426586416763,Cần cân nhắc,285
xiaomiofficialstore,340431675,52007744546,"Điện thoại Redmi Note 15 Pro (12+256GB) | Màn 6,77"" FHD+ bảo vệ mắt | MTK Helio G200-Ultra | Camera 200MP | 6500mAh",10090000.0,10090000.0,0,0.0,0.0,4 sold,2 Sold/Month,24,Xiaomi,https://shopee.vn/product/340431675/52007744546,"điện thoại redmi note 15 pro 12+256gb màn 6,77 fhd+ bảo vệ mắt mtk helio g200-ultra camera 200mp 6500mah",4,2,xiaomiofficialstore,phone,redmi note 15 pro 12gb 256gb màn 6 77 inch fhd+ bảo vệ mắt mtk helio g200 ultra camera 200mp 6500mah,256gb,redmi note 15 pro 256gb,166,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.14628439094450843,0.0,0.5,29.69426586416763,Cần cân nhắc,286
oppo_official_store_vn,25452983,45510533195,Điện thoại OPPO FIND X9s 12GB/256GB - Hàng chính hãng,24990000.0,24990000.0,0,0.0,0.0,4 sold,2 Sold/Month,0,OPPO,https://shopee.vn/product/25452983/45510533195,điện thoại oppo find x9s 12gb/256gb - hàng chính hãng,4,2,oppo_official_store_vn,phone,oppo find x9s 12gb 256gb,256gb,oppo find x9s 256gb,136,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.14628439094450843,0.0,0.5,29.69426586416763,Cần cân nhắc,287
xiaomiofficialstore,340431675,40578600671,[Livestream] Điện thoại Redmi Note 15 (6+128GB) | Pin lớn 6000mAh | Màn hình siêu bền | MT Helio G100-Ultra,5690000.0,5990000.0,5,0.0,0.0,3 đã bán,1 đã bán/tháng,12,Xiaomi,https://shopee.vn/product/340431675/40578600671,livestream điện thoại redmi note 15 6+128gb pin lớn 6000mah màn hình siêu bền mt helio g100-ultra,3,1,xiaomiofficialstore,phone,redmi note 15 6gb 128gb pin lớn 6000mah màn hình siêu bền mt helio g100 ultra,128gb,redmi note 15 128gb,164,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.12600251598368703,0.0,0.5,29.39003773975531,Cần cân nhắc,288
sshopdunk_official_store,288286284,45410162606,Củ sạc Samsung 60W | Sạc Siêu Nhanh | Màu Đen | Bảo Hành Chính Hãng 12 Tháng,739000.0,1290000.0,43,0.0,0.0,2 sold,1 Sold/Month,0,SAMSUNG,https://shopee.vn/product/288286284/45410162606,củ sạc samsung 60w sạc siêu nhanh màu đen bảo hành chính hãng 12 tháng,2,1,shopdunk_official_store,charger_cable_accessory,samsung 60w sạc siêu nhanh màu đen,,samsung 60w sạc siêu nhanh màu,172,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09985463141533105,0.0,0.5,28.997819471229967,Cần cân nhắc,289
samsung_official_store,65589552,51358977285,Điều hòa / Máy lạnh Samsung Inverter AR40H09D0ATNSV 1 HP,7890000.0,8790000.0,10,0.0,0.0,2 sold,1 Sold/Month,2,SAMSUNG,https://shopee.vn/product/65589552/51358977285,điều hòa / máy lạnh samsung inverter ar40h09d0atnsv 1 hp,2,1,samsung_official_store,other,điều hòa máy lạnh samsung inverter ar40h09d0atnsv 1 hp,,điều hòa máy lạnh samsung inverter,252,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09985463141533105,0.0,0.5,28.997819471229967,Cần cân nhắc,290
shopdunk_official_store,288286284,56958047187,Máy hút bụi giường nệm Mova D10 Max | Diệt khuẩn bằng đèn LED UV | BH 12 Tháng,1160000.0,2000000.0,42,0.0,0.0,2 sold,2 Sold/Month,2,MOVA,https://shopee.vn/product/288286284/56958047187,máy hút bụi giường nệm mova d10 max diệt khuẩn bằng đèn led uv bh 12 tháng,2,2,shopdunk_official_store,home_appliance,máy hút bụi giường nệm mova d10 max diệt khuẩn bằng đèn led uv,,máy hút bụi giường nệm mova,120,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09985463141533105,0.0,0.5,28.997819471229967,Cần cân nhắc,291
xiaomiofficialstore,340431675,54602242192,[Livestream] Xiaomi Power Bank 10000mAh Integrated Cable Màu Xanh Gọn nhẹ Có Sẵn Cáp,690000.0,690000.0,0,0.0,0.0,2 sold,2 Sold/Month,6,Xiaomi,https://shopee.vn/product/340431675/54602242192,livestream xiaomi power bank 10000mah integrated cable màu xanh gọn nhẹ có sẵn cáp,2,2,xiaomiofficialstore,charger_cable_accessory,xiaomi power bank 10000mah integrated cable màu xanh gọn nhẹ có sẵn cáp,,xiaomi power bank 10000mah integrated cable,245,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09985463141533105,0.0,0.5,28.997819471229967,Cần cân nhắc,292
oppo_official_store_vn,25452983,45307077265,Bao da thông minh OPPO Pad 3 Pro,560000.0,690000.0,19,0.0,0.0,1 sold,1 Sold/Month,1,OPPO,https://shopee.vn/product/25452983/45307077265,bao da thông minh oppo pad 3 pro,1,1,oppo_official_store_vn,phone,bao da thông minh oppo pad 3 pro,,oppo pad,137,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06300125799184352,0.0,0.5,28.445018869877654,Cần cân nhắc,293
minhtuanmobile.official,487028617,51010306474,Tai nghe Bluetooth JBL Wave Beam 2 - Bảo hành chính hãng 12 tháng,1755000.0,1755000.0,0,0.0,0.0,1 sold,1 Sold/Month,0,JBL,https://shopee.vn/product/487028617/51010306474,tai nghe bluetooth jbl wave beam 2 - bảo hành chính hãng 12 tháng,1,1,minhtuanmobile.official,earphone_speaker,jbl wave beam 2,,jbl wave beam 2,95,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06300125799184352,0.0,0.5,28.445018869877654,Cần cân nhắc,294
shopdunk_official_store,288286284,57709417511,Điện Thoại Xiaomi Redmi 15 5G | 4GB 128GB | Bảo Hành Chính Hãng 18 Tháng,4540000.0,5990000.0,24,0.0,0.0,1 sold,1 Sold/Month,2,Xiaomi,https://shopee.vn/product/288286284/57709417511,điện thoại xiaomi redmi 15 5g 4gb 128gb bảo hành chính hãng 18 tháng,1,1,shopdunk_official_store,phone,xiaomi redmi 15 5g 4gb 128gb,128gb,xiaomi redmi 15 5g 4gb 128gb 128gb,246,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06300125799184352,0.0,0.5,28.445018869877654,Cần cân nhắc,295
vivo_vietnam,525869765,41780035333,[Mới] Điện thoại vivo Y05 (4GB+128GB) - Chính hãng - Bảo hành 12 tháng - 1 Đổi 1 tháng đầu tiên,5990000.0,5990000.0,0,0.0,0.0,1 sold,1 Sold/Month,20,Vivo,https://shopee.vn/product/525869765/41780035333,mới điện thoại vivo y05 4gb+128gb - chính hãng - bảo hành 12 tháng - 1 đổi 1 tháng đầu tiên,1,1,vivo_vietnam,phone,vivo y05 4gb+128gb,128gb,vivo y05 128gb,231,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06300125799184352,0.0,0.5,28.445018869877654,Cần cân nhắc,296
xiaomiofficialstore,340431675,48806436934,Điện thoại Xiaomi 17 Ultra (16+512GB | 16GB+1T) | Thiết kể mỏng hiện đại | Camera Leica | Chip Snapdragon,39990000.0,39990000.0,0,0.0,0.0,1 sold,1 Sold/Month,27,Xiaomi,https://shopee.vn/product/340431675/48806436934,điện thoại xiaomi 17 ultra 16+512gb 16gb+1t thiết kể mỏng hiện đại camera leica chip snapdragon,1,1,xiaomiofficialstore,phone,xiaomi 17 ultra 16gb 512gb 16gb+1t thiết kể mỏng hiện đại camera leica chip snapdragon,512gb,xiaomi 17 ultra 512gb,243,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06300125799184352,0.0,0.5,28.445018869877654,Cần cân nhắc,297
shopdunk_official_store,288286284,46160240999,Samsung Galaxy A37 5G 8GB/128GB Chính Hãng,9999000.0,12950000.0,23,0.0,0.0,1 sold,1 Sold/Month,0,SAMSUNG,https://shopee.vn/product/288286284/46160240999,samsung galaxy a37 5g 8gb/128gb chính hãng,1,1,shopdunk_official_store,phone,samsung galaxy a37 5g 8gb 128gb,128gb,samsung galaxy a37 5g 128gb,182,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06300125799184352,0.0,0.5,28.445018869877654,Cần cân nhắc,298
